State,Date Local,CO Mean
Massachusetts,11/14/05,0.275
Massachusetts,11/15/05,0.341667
Massachusetts,11/16/05,0.269565
Massachusetts,11/17/05,0.25
Massachusetts,11/18/05,0.4625
Massachusetts,11/19/05,0.654167
Massachusetts,11/20/05,0.513043
Massachusetts,11/21/05,0.554545
Massachusetts,11/22/05,0.282609
Massachusetts,11/23/05,0.3875
Massachusetts,11/24/05,0.427273
Massachusetts,11/25/05,0.445833
Massachusetts,11/26/05,0.63913
Massachusetts,11/27/05,0.681818
Massachusetts,11/28/05,0.833333
Massachusetts,11/29/05,0.273913
Massachusetts,11/30/05,0.183333
Massachusetts,12/1/05,0.279167
Massachusetts,12/2/05,0.354167
Massachusetts,12/3/05,0.366667
Massachusetts,12/4/05,0.4625
Massachusetts,12/5/05,0.554167
Massachusetts,12/6/05,0.513636
Massachusetts,12/7/05,0.411765
Massachusetts,12/8/05,0.541667
Massachusetts,12/9/05,0.6
Massachusetts,12/10/05,0.508333
Massachusetts,12/11/05,0.726087
Massachusetts,12/12/05,0.883333
Massachusetts,12/20/05,0.428571
Massachusetts,12/21/05,0.347368
Massachusetts,12/22/05,0.391304
Massachusetts,12/23/05,0.433333
Massachusetts,12/24/05,0.6125
Massachusetts,12/25/05,1.291304
Massachusetts,12/26/05,0.408696
Massachusetts,12/27/05,0.231818
Massachusetts,12/28/05,0.525
Massachusetts,12/29/05,0.520833
Massachusetts,12/30/05,0.318182
Massachusetts,12/31/05,0.325
Massachusetts,1/1/06,0.3
Massachusetts,1/2/06,0.666667
Massachusetts,1/3/06,0.242857
Massachusetts,1/4/06,0.3125
Massachusetts,1/5/06,0.5625
Massachusetts,1/6/06,0.530435
Massachusetts,1/7/06,0.308333
Massachusetts,1/8/06,0.729167
Massachusetts,1/9/06,0.83913
Massachusetts,1/10/06,0.513043
Massachusetts,1/11/06,0.463636
Massachusetts,1/12/06,0.504167
Massachusetts,1/13/06,0.573913
Massachusetts,1/14/06,0.395833
Massachusetts,1/15/06,0.269565
Massachusetts,1/16/06,0.3
Massachusetts,1/17/06,0.454167
Massachusetts,1/18/06,0.308696
Massachusetts,1/19/06,0.395833
Massachusetts,1/20/06,0.445833
Massachusetts,1/21/06,0.4
Massachusetts,1/22/06,0.345833
Massachusetts,1/23/06,0.563636
Massachusetts,1/24/06,0.6625
Massachusetts,1/25/06,0.621053
Massachusetts,1/26/06,0.372727
Massachusetts,1/27/06,0.429167
Massachusetts,1/28/06,0.491667
Massachusetts,1/29/06,0.729167
Massachusetts,1/30/06,0.5
Massachusetts,1/31/06,0.443478
Massachusetts,2/1/06,0.475
Massachusetts,2/2/06,0.679167
Massachusetts,2/3/06,0.595652
Massachusetts,2/4/06,0.668182
Massachusetts,2/5/06,0.534783
Massachusetts,2/6/06,0.470833
Massachusetts,2/7/06,0.481818
Massachusetts,2/8/06,0.490476
Massachusetts,2/9/06,0.516667
Massachusetts,2/10/06,0.527273
Massachusetts,2/11/06,0.526087
Massachusetts,2/12/06,0.441667
Massachusetts,2/13/06,0.575
Massachusetts,2/14/06,0.616667
Massachusetts,2/15/06,0.666667
Massachusetts,2/16/06,1.020833
Massachusetts,2/17/06,0.495652
Massachusetts,2/18/06,0.491304
Massachusetts,2/19/06,0.516667
Massachusetts,2/20/06,0.633333
Massachusetts,2/21/06,0.830435
Massachusetts,2/22/06,0.744444
Massachusetts,2/23/06,0.934783
Massachusetts,2/24/06,0.56087
Massachusetts,2/25/06,0.625
Massachusetts,2/26/06,0.517391
Massachusetts,2/27/06,0.595833
Massachusetts,2/28/06,0.672727
Massachusetts,3/1/06,0.6375
Massachusetts,3/2/06,0.743478
Massachusetts,3/3/06,0.581818
Massachusetts,3/4/06,0.6
Massachusetts,3/5/06,0.6
Massachusetts,3/6/06,0.691667
Massachusetts,3/7/06,0.8
Massachusetts,3/8/06,0.756522
Massachusetts,3/9/06,0.8125
Massachusetts,3/10/06,0.782609
Massachusetts,3/11/06,0.654167
Massachusetts,3/12/06,0.872727
Massachusetts,3/13/06,1.079167
Massachusetts,3/14/06,0.55
Massachusetts,3/15/06,0.3
Massachusetts,3/16/06,0.279167
Massachusetts,3/17/06,0.278261
Massachusetts,3/18/06,0.3
Massachusetts,3/19/06,0.241667
Massachusetts,3/20/06,0.270833
Massachusetts,3/21/06,0.333333
Massachusetts,3/22/06,0.308333
Massachusetts,3/23/06,0.325
Massachusetts,3/24/06,0.36
Massachusetts,3/25/06,0.313043
Massachusetts,3/26/06,0.308333
Massachusetts,3/27/06,0.320833
Massachusetts,3/28/06,0.4375
Massachusetts,3/29/06,0.504167
Massachusetts,3/30/06,0.45
Massachusetts,3/31/06,0.447826
Massachusetts,4/1/06,0.413043
Massachusetts,4/2/06,0.3125
Massachusetts,4/3/06,0.5
Massachusetts,4/4/06,0.370833
Massachusetts,4/5/06,0.5375
Massachusetts,4/6/06,0.4
Massachusetts,4/7/06,0.475
Massachusetts,4/8/06,0.422727
Massachusetts,4/9/06,0.4
Massachusetts,4/10/06,0.417391
Massachusetts,4/11/06,0.629167
Massachusetts,4/12/06,0.46087
Massachusetts,4/13/06,0.429167
Massachusetts,4/14/06,0.608333
Massachusetts,4/15/06,0.43913
Massachusetts,4/16/06,0.33913
Massachusetts,4/17/06,0.429167
Massachusetts,4/18/06,0.395833
Massachusetts,4/19/06,0.37
Massachusetts,4/20/06,0.418182
Massachusetts,4/21/06,0.408333
Massachusetts,4/22/06,0.43913
Massachusetts,4/23/06,0.379167
Massachusetts,4/24/06,0.525
Massachusetts,4/25/06,0.469565
Massachusetts,4/26/06,0.416667
Massachusetts,4/27/06,0.4875
Massachusetts,4/28/06,0.466667
Massachusetts,4/29/06,0.477273
Massachusetts,4/30/06,0.526087
Massachusetts,5/1/06,0.4
Massachusetts,5/2/06,0.40625
Massachusetts,5/3/06,0.495652
Massachusetts,5/4/06,0.520833
Massachusetts,5/5/06,0.563636
Massachusetts,5/6/06,0.469565
Massachusetts,5/7/06,0.420833
Massachusetts,5/8/06,0.481818
Massachusetts,5/9/06,0.421739
Massachusetts,5/10/06,0.483333
Massachusetts,5/11/06,0.518182
Massachusetts,5/12/06,0.445833
Massachusetts,5/13/06,0.466667
Massachusetts,5/14/06,0.395455
Massachusetts,5/15/06,0.4875
Massachusetts,5/16/06,0.55
Massachusetts,5/17/06,0.558333
Massachusetts,5/18/06,0.53913
Massachusetts,5/19/06,0.575
Massachusetts,5/20/06,0.440909
Massachusetts,5/21/06,0.404167
Massachusetts,5/22/06,0.386957
Massachusetts,5/23/06,0.395455
Massachusetts,5/24/06,0.433333
Massachusetts,5/25/06,0.604348
Massachusetts,5/26/06,0.595833
Massachusetts,5/27/06,0.683333
Massachusetts,5/28/06,0.556522
Massachusetts,5/29/06,0.629167
Massachusetts,5/30/06,0.565217
Massachusetts,5/31/06,0.5
Massachusetts,6/1/06,0.491667
Massachusetts,6/2/06,0.547826
Massachusetts,6/3/06,0.465217
Massachusetts,6/4/06,0.4
Massachusetts,6/5/06,0.45
Massachusetts,6/6/06,0.526087
Massachusetts,6/7/06,0.372222
Massachusetts,6/8/06,0.4625
Massachusetts,6/9/06,0.6
Massachusetts,6/10/06,0.5
Massachusetts,6/11/06,0.330435
Massachusetts,6/12/06,0.445833
Massachusetts,6/13/06,0.518182
Massachusetts,6/14/06,0.527273
Massachusetts,6/15/06,0.456522
Massachusetts,6/16/06,0.475
Massachusetts,6/17/06,0.434783
Massachusetts,6/18/06,0.525
Massachusetts,6/19/06,0.595455
Massachusetts,6/20/06,0.529167
Massachusetts,6/21/06,0.466667
Massachusetts,6/22/06,0.554545
Massachusetts,6/23/06,0.683333
Massachusetts,6/24/06,0.652174
Massachusetts,6/25/06,0.590909
Massachusetts,6/26/06,0.543478
Massachusetts,6/27/06,0.479167
Massachusetts,6/28/06,0.554167
Massachusetts,6/29/06,0.569565
Massachusetts,6/30/06,0.556522
Massachusetts,7/1/06,0.504545
Massachusetts,7/2/06,0.521739
Massachusetts,7/3/06,0.565217
Massachusetts,7/5/06,0.620833
Massachusetts,7/6/06,0.6
Massachusetts,7/7/06,0.477273
Massachusetts,7/8/06,0.608333
Massachusetts,7/9/06,0.534783
Massachusetts,7/10/06,0.545833
Massachusetts,7/11/06,0.575
Massachusetts,7/12/06,0.679167
Massachusetts,7/13/06,0.625
Massachusetts,7/14/06,0.591304
Massachusetts,7/15/06,0.629167
Massachusetts,7/16/06,0.704167
Massachusetts,7/17/06,0.643478
Massachusetts,7/18/06,0.595238
Massachusetts,7/19/06,0.440909
Massachusetts,7/20/06,0.429167
Massachusetts,7/21/06,0.545833
Massachusetts,7/22/06,0.666667
Massachusetts,7/23/06,0.516667
Massachusetts,7/24/06,0.491304
Massachusetts,7/25/06,0.531818
Massachusetts,7/26/06,0.520833
Massachusetts,7/27/06,0.504762
Massachusetts,7/28/06,0.527273
Massachusetts,7/29/06,0.4625
Massachusetts,7/30/06,0.441667
Massachusetts,7/31/06,0.563636
Massachusetts,8/1/06,0.591304
Massachusetts,8/2/06,0.552174
Massachusetts,8/3/06,0.536364
Massachusetts,8/4/06,0.5875
Massachusetts,8/5/06,0.565217
Massachusetts,8/6/06,0.427273
Massachusetts,8/7/06,0.5
Massachusetts,8/8/06,0.495652
Massachusetts,8/9/06,0.470833
Massachusetts,8/10/06,0.482609
Massachusetts,8/11/06,0.417391
Massachusetts,8/12/06,0.375
Massachusetts,8/13/06,0.404167
Massachusetts,8/14/06,0.478947
Massachusetts,8/15/06,0.5625
Massachusetts,8/16/06,0.579167
Massachusetts,8/17/06,0.595652
Massachusetts,8/18/06,0.590909
Massachusetts,8/19/06,0.558333
Massachusetts,8/20/06,0.56087
Massachusetts,8/21/06,0.559091
Massachusetts,8/22/06,0.56087
Massachusetts,8/23/06,0.579167
Massachusetts,8/24/06,0.513636
Massachusetts,8/25/06,0.591667
Massachusetts,8/26/06,0.554167
Massachusetts,8/27/06,0.654545
Massachusetts,8/28/06,0.573913
Massachusetts,8/29/06,0.545833
Massachusetts,8/30/06,0.65
Massachusetts,8/31/06,0.575
Massachusetts,9/1/06,0.595652
Massachusetts,9/2/06,0.5
Massachusetts,9/3/06,0.520833
Massachusetts,9/4/06,0.520833
Massachusetts,9/5/06,0.590909
Massachusetts,9/6/06,0.65
Massachusetts,9/7/06,0.485
Massachusetts,9/8/06,0.418182
Massachusetts,9/9/06,0.278261
Massachusetts,9/10/06,0.1375
Massachusetts,9/11/06,0.127273
Massachusetts,9/12/06,0.216667
Massachusetts,9/13/06,0.25
Massachusetts,9/18/06,0.317391
Massachusetts,9/19/06,0.286957
Massachusetts,9/20/06,0.220833
Massachusetts,9/21/06,0.141176
Massachusetts,9/22/06,0.229167
Massachusetts,9/23/06,0.263636
Massachusetts,9/24/06,0.26087
Massachusetts,9/25/06,0.266667
Massachusetts,9/26/06,0.259091
Massachusetts,9/27/06,0.358333
Massachusetts,9/28/06,0.369565
Massachusetts,9/29/06,0.275
Massachusetts,9/30/06,0.229167
Massachusetts,10/1/06,0.16087
Massachusetts,10/2/06,0.254545
Massachusetts,10/3/06,0.329167
Massachusetts,10/4/06,0.547826
Massachusetts,10/5/06,0.195455
Massachusetts,10/6/06,0.191304
Massachusetts,10/7/06,0.2125
Massachusetts,10/8/06,0.404545
Massachusetts,10/9/06,0.320833
Massachusetts,10/10/06,0.286957
Massachusetts,10/11/06,0.225
Massachusetts,10/12/06,0.366667
Massachusetts,10/13/06,0.282609
Massachusetts,10/14/06,0.336364
Massachusetts,10/15/06,0.191667
Massachusetts,10/16/06,0.304348
Massachusetts,10/17/06,0.504167
Massachusetts,10/18/06,0.316667
Massachusetts,10/19/06,0.433333
Massachusetts,10/20/06,0.472727
Massachusetts,10/21/06,0.217391
Massachusetts,10/22/06,0.254167
Massachusetts,10/23/06,0.35
Massachusetts,10/24/06,0.256522
Massachusetts,10/25/06,0.26087
Massachusetts,10/26/06,0.283333
Massachusetts,10/27/06,0.366667
Massachusetts,10/28/06,0.295652
Massachusetts,10/29/06,0.209091
Massachusetts,10/30/06,0.275
Massachusetts,10/31/06,0.416667
Massachusetts,11/1/06,0.541667
Massachusetts,11/2/06,0.471429
Massachusetts,11/3/06,0.391667
Massachusetts,11/4/06,0.378261
Massachusetts,11/5/06,0.5625
Massachusetts,11/6/06,0.779167
Massachusetts,11/7/06,0.973913
Massachusetts,11/8/06,0.604167
Massachusetts,11/9/06,0.525
Massachusetts,11/10/06,0.4875
Massachusetts,11/11/06,0.675
Massachusetts,11/12/06,0.508333
Massachusetts,11/13/06,0.178947
Massachusetts,11/14/06,0.129167
Massachusetts,11/15/06,0.158333
Massachusetts,11/16/06,0.217391
Massachusetts,11/17/06,0.0875
Massachusetts,11/18/06,0.033333
Massachusetts,11/19/06,0.008696
Massachusetts,11/20/06,0
Massachusetts,11/21/06,0.154167
Massachusetts,11/22/06,0.304545
Massachusetts,11/23/06,0
Massachusetts,11/24/06,0.075
Massachusetts,11/25/06,0.158333
Massachusetts,11/26/06,0.225
Massachusetts,11/27/06,0.520833
Massachusetts,11/28/06,0.156522
Massachusetts,11/29/06,0.329167
Massachusetts,11/30/06,0.116667
Massachusetts,12/1/06,0.104167
Massachusetts,12/2/06,0.030435
Massachusetts,12/3/06,0.075
Massachusetts,12/4/06,0.213636
Massachusetts,12/5/06,0.175
Massachusetts,12/6/06,0.265217
Massachusetts,12/7/06,0.258333
Massachusetts,12/8/06,0.130435
Massachusetts,12/9/06,0.178261
Massachusetts,12/10/06,0.1875
Massachusetts,12/11/06,0.32
Massachusetts,12/12/06,0.254167
Massachusetts,12/13/06,0.277273
Massachusetts,12/14/06,0.345833
Massachusetts,12/15/06,0.286957
Massachusetts,12/16/06,0.172727
Massachusetts,12/17/06,0.2125
Massachusetts,12/18/06,0.365217
Massachusetts,12/19/06,0.183333
Massachusetts,12/20/06,0.286957
Massachusetts,12/21/06,0.273913
Massachusetts,12/22/06,0.3
Massachusetts,12/23/06,0.275
Massachusetts,12/24/06,0.182609
Massachusetts,12/25/06,0.283333
Massachusetts,12/26/06,0.265217
Massachusetts,12/27/06,0.2
Massachusetts,12/28/06,0.329167
Massachusetts,12/29/06,0.230435
Massachusetts,12/30/06,0.378261
Massachusetts,12/31/06,0.45
Massachusetts,1/1/07,0.384211
Massachusetts,1/2/07,0.290476
Massachusetts,1/3/07,0.272727
Massachusetts,1/4/07,0.4125
Massachusetts,1/5/07,0.317391
Massachusetts,1/6/07,0.245455
Massachusetts,1/7/07,0.270833
Massachusetts,1/8/07,0.347826
Massachusetts,1/9/07,0.2
Massachusetts,1/10/07,0.26087
Massachusetts,1/11/07,0.304167
Massachusetts,1/12/07,0.3
Massachusetts,1/13/07,0.365217
Massachusetts,1/14/07,0.2125
Massachusetts,1/15/07,0.283333
Massachusetts,1/16/07,0.36
Massachusetts,1/17/07,0.275
Massachusetts,1/18/07,0.5
Massachusetts,1/19/07,0.413043
Massachusetts,1/20/07,0.278261
Massachusetts,1/21/07,0.25
Massachusetts,1/22/07,0.416667
Massachusetts,1/23/07,0.4125
Massachusetts,1/24/07,0.536364
Massachusetts,1/25/07,0.343478
Massachusetts,1/26/07,0.366667
Massachusetts,1/27/07,0.504167
Massachusetts,1/28/07,0.504348
Massachusetts,1/29/07,0.370833
Massachusetts,1/30/07,0.520833
Massachusetts,1/31/07,0.5
Massachusetts,2/1/07,0.4875
Massachusetts,2/2/07,0.691667
Massachusetts,2/3/07,0.469565
Massachusetts,2/4/07,0.408333
Massachusetts,2/5/07,0.486364
Massachusetts,2/6/07,0.530435
Massachusetts,2/7/07,0.478261
Massachusetts,2/8/07,0.457143
Massachusetts,2/9/07,0.491304
Massachusetts,2/10/07,0.478261
Massachusetts,2/11/07,0.509091
Massachusetts,2/12/07,0.5
Massachusetts,2/13/07,0.4375
Massachusetts,2/14/07,0.468182
Massachusetts,2/15/07,0.47619
Massachusetts,2/16/07,0.456522
Massachusetts,2/17/07,0.520833
Massachusetts,2/18/07,0.53913
Massachusetts,2/19/07,0.425
Massachusetts,2/20/07,0.620833
Massachusetts,2/21/07,0.643478
Massachusetts,2/22/07,0.795652
Massachusetts,2/23/07,0.522727
Massachusetts,2/24/07,0.456522
Massachusetts,2/25/07,0.591667
Massachusetts,2/26/07,0.7
Massachusetts,2/27/07,0.728571
Massachusetts,2/28/07,0.8625
Massachusetts,3/1/07,0.663636
Massachusetts,3/2/07,0.66087
Massachusetts,3/3/07,0.752174
Massachusetts,3/4/07,0.527273
Massachusetts,3/5/07,0.380952
Massachusetts,3/6/07,0.245833
Massachusetts,3/7/07,0.325
Massachusetts,3/8/07,0.295652
Massachusetts,3/9/07,0.354167
Massachusetts,3/10/07,0.372727
Massachusetts,3/11/07,0.243478
Massachusetts,3/12/07,0.333333
Massachusetts,3/13/07,0.4375
Massachusetts,3/14/07,0.354545
Massachusetts,3/15/07,0.347826
Massachusetts,3/16/07,0.268182
Massachusetts,3/17/07,0.320833
Massachusetts,3/18/07,0.273913
Massachusetts,3/19/07,0.329167
Massachusetts,3/20/07,0.265217
Massachusetts,3/21/07,0.325
Massachusetts,3/22/07,0.309091
Massachusetts,3/23/07,0.345833
Massachusetts,3/24/07,0.295652
Massachusetts,3/25/07,0.320833
Massachusetts,3/26/07,0.390909
Massachusetts,3/27/07,0.5
Massachusetts,3/28/07,0.268182
Massachusetts,3/29/07,0.245833
Massachusetts,3/30/07,0.321739
Massachusetts,3/31/07,0.354167
Massachusetts,4/1/07,0.408696
Massachusetts,4/2/07,0.275
Massachusetts,4/3/07,0.325
Massachusetts,4/4/07,0.295652
Massachusetts,4/5/07,0.275
Massachusetts,4/6/07,0.3625
Massachusetts,4/7/07,0.304348
Massachusetts,4/8/07,0.273913
Massachusetts,4/9/07,0.26
Massachusetts,4/10/07,0.213043
Massachusetts,4/11/07,0.258333
Massachusetts,4/12/07,0.309091
Massachusetts,4/13/07,0.226087
Massachusetts,4/14/07,0.204167
Massachusetts,4/15/07,0.209091
Massachusetts,4/16/07,0.269565
Massachusetts,4/17/07,0.283333
Massachusetts,4/18/07,0.3625
Massachusetts,4/19/07,0.304348
Massachusetts,4/20/07,0.4375
Massachusetts,4/21/07,0.459091
Massachusetts,4/22/07,0.430435
Massachusetts,4/23/07,0.308696
Massachusetts,4/24/07,0.322727
Massachusetts,4/25/07,0.354167
Massachusetts,4/26/07,0.308333
Massachusetts,4/27/07,0.345833
Massachusetts,4/28/07,0.425
Massachusetts,4/29/07,0.282609
Massachusetts,4/30/07,0.4125
Massachusetts,5/1/07,0.4
Massachusetts,5/2/07,0.290909
Massachusetts,5/3/07,0.216667
Massachusetts,5/4/07,0.216667
Massachusetts,5/5/07,0.3375
Massachusetts,5/6/07,0.291667
Massachusetts,5/7/07,0.408696
Massachusetts,5/8/07,0.283333
Massachusetts,5/9/07,0.318182
Massachusetts,5/10/07,0.3375
Massachusetts,5/11/07,0.375
Massachusetts,5/12/07,0.340909
Massachusetts,5/13/07,0.304348
Massachusetts,5/14/07,0.325
Massachusetts,5/15/07,0.395833
Massachusetts,5/16/07,0.421739
Massachusetts,5/17/07,0.36087
Massachusetts,5/18/07,0.366667
Massachusetts,5/19/07,0.3875
Massachusetts,5/20/07,0.4
Massachusetts,5/21/07,0.313636
Massachusetts,5/22/07,0.395652
Massachusetts,5/23/07,0.365217
Massachusetts,5/24/07,0.383333
Massachusetts,5/25/07,0.486957
Massachusetts,5/26/07,0.4375
Massachusetts,5/27/07,0.413636
Massachusetts,5/28/07,0.408696
Massachusetts,5/29/07,0.33913
Massachusetts,5/30/07,0.383333
Massachusetts,5/31/07,0.366667
Massachusetts,6/1/07,0.479167
Massachusetts,6/2/07,0.531818
Massachusetts,6/3/07,0.382609
Massachusetts,6/4/07,0.375
Massachusetts,6/5/07,0.445833
Massachusetts,6/6/07,0.272727
Massachusetts,6/7/07,0.329167
Massachusetts,6/8/07,0.470833
Massachusetts,6/9/07,0.404348
Massachusetts,6/10/07,0.354167
Massachusetts,6/11/07,0.363636
Massachusetts,6/12/07,0.36087
Massachusetts,6/13/07,0.286957
Massachusetts,6/14/07,0.304167
Massachusetts,6/15/07,0.358333
Massachusetts,6/16/07,0.421739
Massachusetts,6/17/07,0.390909
Massachusetts,6/18/07,0.4
Massachusetts,6/19/07,0.465217
Massachusetts,6/20/07,0.408333
Massachusetts,6/21/07,0.317391
Massachusetts,6/22/07,0.308696
Massachusetts,6/23/07,0.272727
Massachusetts,6/24/07,0.266667
Massachusetts,6/25/07,0.35
Massachusetts,6/26/07,0.379167
Massachusetts,6/27/07,0.473913
Massachusetts,6/28/07,0.408696
Massachusetts,6/29/07,0.379167
Massachusetts,6/30/07,0.345833
Massachusetts,7/1/07,0.230435
Massachusetts,7/2/07,0.25
Massachusetts,7/3/07,0.333333
Massachusetts,7/4/07,0.316667
Massachusetts,7/5/07,0.379167
Massachusetts,7/6/07,0.420833
Massachusetts,7/7/07,0.33913
Massachusetts,7/8/07,0.368182
Massachusetts,7/9/07,0.452174
Massachusetts,7/10/07,0.454167
Massachusetts,7/11/07,0.409091
Massachusetts,7/12/07,0.395455
Massachusetts,7/13/07,0.365217
Massachusetts,7/14/07,0.359091
Massachusetts,7/15/07,0.316667
Massachusetts,7/16/07,0.3625
Massachusetts,7/17/07,0.463636
Massachusetts,7/18/07,0.478261
Massachusetts,7/19/07,0.473913
Massachusetts,7/20/07,0.363636
Massachusetts,7/21/07,0.3
Massachusetts,7/22/07,0.243478
Massachusetts,7/23/07,0.254545
Massachusetts,7/24/07,0.2625
Massachusetts,7/25/07,0.316667
Massachusetts,7/26/07,0.313636
Massachusetts,7/27/07,0.356522
Massachusetts,7/28/07,0.308333
Massachusetts,7/29/07,0.35
Massachusetts,7/30/07,0.482609
Massachusetts,7/31/07,0.408333
Massachusetts,8/1/07,0.361111
Massachusetts,8/2/07,0.341667
Massachusetts,8/3/07,0.3875
Massachusetts,8/4/07,0.295455
Massachusetts,8/5/07,0.173913
Massachusetts,8/6/07,0.304167
Massachusetts,8/7/07,0.3625
Massachusetts,8/8/07,0.378261
Massachusetts,8/9/07,0.217391
Massachusetts,8/10/07,0.245833
Massachusetts,8/11/07,0.247826
Massachusetts,8/12/07,0.283333
Massachusetts,8/13/07,0.354545
Massachusetts,8/14/07,0.234783
Massachusetts,8/15/07,0.245833
Massachusetts,8/16/07,0.35
Massachusetts,8/17/07,0.326087
Massachusetts,8/18/07,0.134783
Massachusetts,8/19/07,0.1625
Massachusetts,8/20/07,0.281818
Massachusetts,8/21/07,0.278261
Massachusetts,8/22/07,0.186364
Massachusetts,8/23/07,0.245833
Massachusetts,8/24/07,0.247826
Massachusetts,8/25/07,0.366667
Massachusetts,8/26/07,0.295652
Massachusetts,8/27/07,0.291667
Massachusetts,8/28/07,0.5
Massachusetts,8/29/07,0.278261
Massachusetts,8/30/07,0.304167
Massachusetts,8/31/07,0.3375
Massachusetts,9/1/07,0.191304
Massachusetts,9/2/07,0.183333
Massachusetts,9/3/07,0.216667
Massachusetts,9/4/07,0.23913
Massachusetts,9/5/07,0.191304
Massachusetts,9/6/07,0.233333
Massachusetts,9/7/07,0.275
Massachusetts,9/8/07,0.275
Massachusetts,9/9/07,0.236364
Massachusetts,9/10/07,0.256522
Massachusetts,9/11/07,0.333333
Massachusetts,9/12/07,0.213636
Massachusetts,9/13/07,0.2375
Massachusetts,9/14/07,0.304348
Massachusetts,9/15/07,0.25
Massachusetts,9/16/07,0.1875
Massachusetts,9/17/07,0.321739
Massachusetts,9/18/07,0.272222
Massachusetts,9/19/07,0.347826
Massachusetts,9/20/07,0.366667
Massachusetts,9/21/07,0.568182
Massachusetts,9/22/07,0.295652
Massachusetts,9/23/07,0.226087
Massachusetts,9/24/07,0.225
Massachusetts,9/25/07,0.304167
Massachusetts,9/26/07,0.356522
Massachusetts,9/27/07,0.3875
Massachusetts,9/28/07,0.2875
Massachusetts,9/29/07,0.204348
Massachusetts,9/30/07,0.190909
Massachusetts,10/1/07,0.25
Massachusetts,10/2/07,0.416667
Massachusetts,10/3/07,0.377273
Massachusetts,10/4/07,0.408333
Massachusetts,10/5/07,0.526087
Massachusetts,10/6/07,0.429167
Massachusetts,10/7/07,0.304348
Massachusetts,10/8/07,0.334783
Massachusetts,10/9/07,0.272727
Massachusetts,10/10/07,0.25
Massachusetts,10/11/07,0.243478
Massachusetts,10/12/07,0.291667
Massachusetts,10/13/07,0.225
Massachusetts,10/14/07,0.182609
Massachusetts,10/15/07,0.308333
Massachusetts,10/16/07,0.3125
Massachusetts,10/17/07,0.586957
Massachusetts,10/18/07,0.591667
Massachusetts,10/19/07,0.534783
Massachusetts,10/20/07,0.352174
Massachusetts,10/21/07,0.313636
Massachusetts,10/22/07,0.545833
Massachusetts,10/23/07,0.604348
Massachusetts,10/24/07,0.636364
Massachusetts,10/25/07,0.575
Massachusetts,10/26/07,0.686957
Massachusetts,10/27/07,0.620833
Massachusetts,10/28/07,0.330435
Massachusetts,10/29/07,0.383333
Massachusetts,10/30/07,0.525
Massachusetts,10/31/07,0.53913
Massachusetts,11/1/07,0.308696
Massachusetts,11/2/07,0.358333
Massachusetts,11/3/07,0.252174
Massachusetts,11/4/07,0.329167
Massachusetts,11/5/07,0.736364
Massachusetts,11/6/07,0.476471
Massachusetts,11/7/07,0.378261
Massachusetts,11/8/07,0.495833
Massachusetts,11/9/07,0.578261
Massachusetts,11/10/07,0.313043
Massachusetts,11/11/07,0.318182
Massachusetts,11/12/07,0.5
Massachusetts,11/13/07,0.591667
Massachusetts,11/14/07,0.6
Massachusetts,11/15/07,0.395652
Massachusetts,11/16/07,0.356522
Massachusetts,11/17/07,0.345833
Massachusetts,11/18/07,0.334783
Massachusetts,11/19/07,0.3625
Massachusetts,11/20/07,0.670833
Massachusetts,11/21/07,0.666667
Massachusetts,11/22/07,0.777273
Massachusetts,11/26/07,0.677778
Massachusetts,11/27/07,0.226316
Massachusetts,11/28/07,0.15
Massachusetts,11/29/07,0.180952
Massachusetts,11/30/07,0.108696
Massachusetts,12/1/07,0.008696
Massachusetts,12/2/07,0.070833
Massachusetts,12/3/07,0.108696
Massachusetts,12/4/07,0
Massachusetts,12/5/07,0.070833
Massachusetts,12/6/07,0.079167
Massachusetts,12/7/07,0.213043
Massachusetts,12/8/07,0.1
Massachusetts,12/9/07,0.029167
Massachusetts,12/10/07,0.05
Massachusetts,12/11/07,0.131818
Massachusetts,12/12/07,0.019048
Massachusetts,12/13/07,0.054167
Massachusetts,12/14/07,0.059091
Massachusetts,12/15/07,0
Massachusetts,12/16/07,0
Massachusetts,12/17/07,0
Massachusetts,12/18/07,0.079167
Massachusetts,12/19/07,0.866667
Massachusetts,12/20/07,0.295455
Massachusetts,12/21/07,0.23913
Massachusetts,12/22/07,0.295833
Massachusetts,12/23/07,0.618182
Massachusetts,12/24/07,0.183333
Massachusetts,12/25/07,0.216667
Massachusetts,12/26/07,0.365
Massachusetts,12/27/07,0.2
Massachusetts,12/28/07,0.283333
Massachusetts,12/29/07,0.322727
Massachusetts,12/30/07,0.221739
Massachusetts,12/31/07,0.147826
Massachusetts,1/1/08,0.318182
Massachusetts,1/2/08,0.104762
Massachusetts,1/3/08,0
Massachusetts,1/4/08,0.095833
Massachusetts,1/5/08,0.13913
Massachusetts,1/6/08,0.129167
Massachusetts,1/7/08,0.281818
Massachusetts,1/8/08,0.121739
Massachusetts,1/9/08,0
Massachusetts,1/10/08,0.0375
Massachusetts,1/11/08,0.220833
Massachusetts,1/12/08,0.06087
Massachusetts,1/13/08,0
Massachusetts,1/14/08,0
Massachusetts,1/15/08,0.083333
Massachusetts,1/16/08,0
Massachusetts,1/17/08,0.279167
Massachusetts,1/18/08,0.343478
Massachusetts,1/19/08,0.245833
Massachusetts,1/20/08,0.165217
Massachusetts,1/21/08,0.204167
