date,Arcimoto,Ferrari,FiatChrysler,Ford,GM,Google,HarleyDavidson,Honda,KandiTechnologiesInc,NIO,Nvidia,SpartanMotors,TataMotors,Tesla,Toyota,WorkhorseGroupInc
9/22/2017,5.54,112.8133,17.95,10.9121,37.5294,943.26,46.2395,28.6044,4.9,0,178.3779,10.8623,31.75,351.09,115.1722,2.75
9/25/2017,4.85,109.5026,17.51,11.0042,38.3672,934.28,46.92,28.6235,5.1,0,170.4057,10.8623,31.09,344.99,115.4968,2.73
9/26/2017,4.45,108.3493,17.45,10.995,38.3291,937.43,47.5335,28.9067,5.25,0,171.3624,10.7635,31.32,345.25,115.8405,2.74
9/27/2017,4.79,109.9401,17.6,11.0134,38.6337,959.9,47.2555,28.9592,5.35,0,175.1193,10.961,30.68,340.97,115.9932,2.76
9/28/2017,4.8,109.3933,17.59,11.0227,38.6337,964.81,47.1117,28.8039,5.65,0,175.0695,11.0598,30.53,339.6,115.9035,2.75
9/29/2017,4.96,109.8407,17.91,11.0319,38.4433,973.72,46.2107,28.6778,5.75,0,178.1487,10.9117,31.27,341.1,115.4868,2.76
10/2/2017,5.25,111.7794,17.95,11.1425,40.1284,967.47,46.5366,28.8913,6.65,0,178.3779,11.5041,31.72,341.53,115.6225,2.76
10/3/2017,5.19,113.6684,17.96,11.3729,41.3661,972.08,46.92,29.2987,6.7,0,178.7466,11.4548,31.98,348.14,116.6207,2.72
10/4/2017,5.25,113.7877,17.89,11.336,41.6803,966.78,46.7571,29.1532,7.95,0,180.2414,11.6029,32.21,355.01,117.2312,2.77
10/5/2017,5.15,112.5151,17.71,11.2899,41.7469,985.19,44.9071,29.1823,8.35,0,180.1418,11.6523,32.27,355.33,117.1052,2.76
10/6/2017,4.76,111.9484,17.6,11.3452,42.7751,993.64,44.2937,29.192,9.2,0,180.6699,11.8991,32.24,356.88,118.1034,2.79
10/9/2017,5.24,114.1655,17.74,11.3729,43.1559,992.31,43.8815,29.192,9.05,0,184.7457,11.9485,32.27,342.94,117.9096,2.68
10/10/2017,4.9085,115.0006,17.8,11.419,43.0417,987.8,44.3991,29.386,8.95,0,188.2734,12.2448,32.27,355.59,120.2451,2.68
10/11/2017,4.74,115.8457,17.96,11.4097,43.2892,1005.65,44.3512,29.4054,8.25,0,190.2764,11.9979,31.78,354.6,119.7412,2.56
10/12/2017,4.64,115.4182,17.6,11.1701,42.737,1005.65,44.5333,29.2793,8.2,0,190.3661,14.516,32.11,355.68,119.3826,2.61
10/13/2017,4.59,114.2947,17.75,11.1056,43.6795,1007.87,44.6867,29.3569,8.25,0,193.9138,15.1578,32.79,355.57,119.5667,2.45
10/16/2017,4.38,116.134,17.67,11.1701,43.5653,1009.35,44.6387,29.5025,8.3,0,197.2421,14.9109,33.28,350.6,119.6055,2.47
10/17/2017,4.24,115.1,17.34,11.3084,42.8608,1011,45.5493,29.5025,8.25,0,197.0628,15.7997,32.82,355.75,119.4989,2.61
10/18/2017,3.97,115.8855,17.51,11.2346,42.956,1012.74,46.0286,29.551,8.55,0,196.8934,15.8491,32.86,359.65,120.4195,2.59
10/19/2017,3.86,115.2392,16.53,11.2715,43.175,1001.84,46.0957,29.5316,8.05,0,197.1126,16.3428,32.95,351.81,119.2663,2.68
10/20/2017,4.15,113.9368,16.72,11.2902,43.4225,1005.07,47.4472,29.3278,7.95,0,196.2157,15.8984,32.75,345.1,119.8865,2.58
10/23/2017,4.41,113.052,16.55,11.2342,42.9846,985.54,46.4983,29.4636,7.8,0,195.9367,16.2934,32.16,337.02,118.9756,2.54
10/24/2017,4.42,113.9269,17.45,11.3741,44.2508,988.49,47.4185,29.8226,7.8,0,197.9895,16.2934,32.19,337.34,120.0513,2.61
10/25/2017,4.6,114.0859,17.09,11.2622,42.956,991.46,46.8721,29.551,7.475,0,192.987,15.9478,32.115,325.84,118.617,2.6
10/26/2017,4.79,114.4041,17.27,11.4488,43.0798,991.42,46.7762,29.8808,7.175,0,195.0099,16.4415,32.28,326.17,120.0222,2.6
10/27/2017,4.6,114.9211,17.15,11.2528,42.499,1033.67,45.8561,30.0069,6.85,0,201.1585,16.1453,32.76,320.87,120.3905,2.62
10/30/2017,4.31,116.5019,17.25,11.2902,41.2899,1033.13,45.2426,30.1719,6.7,0,203.1316,15.7997,33.33,320.08,120.5455,2.56
10/31/2017,4.22,118.9874,17.35,11.4488,40.9186,1033.04,45.3768,30.1622,7.3,0,206.0913,15.9478,32.76,331.53,120.1676,2.62
11/1/2017,4.44,119.3056,17.58,11.5234,41.0614,1042.6,45.8177,30.9189,6.85,0,206.4799,15.5034,32.99,321.08,120.5843,2.6
11/2/2017,4.27,116.4323,17.86,11.5887,40.5569,1042.97,46.3162,31.8211,6.6,0,205.2243,15.0591,33.21,299.26,121.4371,2.58
11/3/2017,4.18,116.7504,18.15,11.5328,40.3093,1049.99,45.0892,31.889,6.9,0,207.9648,15.1084,33.82,306.09,121.7375,2.6
11/6/2017,4.17,116.5715,18.13,11.5048,40.1189,1042.68,43.2776,32.5196,7.25,0,208.9015,14.6147,35,302.78,121.7472,2.61
11/7/2017,4.05,114.2251,17.87,11.3462,39.7,1052.39,42.923,32.5293,7.575,0,211.2931,14.4666,33.42,306.05,123.5206,2.63
11/8/2017,3.8,112.1472,17.49,11.2528,40.0904,1058.29,43.6227,32.6361,7.35,0,208.4331,13.9728,33.69,304.39,124.0246,2.76
11/9/2017,3.7557,108.8067,17.11,11.2342,40.0904,1047.72,43.9486,31.9861,6.9,0,204.6065,14.3678,33.06,302.99,121.5824,2.67
11/10/2017,3.98,108.926,17.27,11.2062,40.614,1044.15,45.3385,31.9473,7.1,0,215.3889,14.2691,32.32,302.99,120.6424,2.74
11/13/2017,3.73,109.8009,17.31,11.3462,41.4803,1041.2,44.9359,31.8308,7.75,0,211.8911,14.2197,31.99,315.4,121.7859,2.94
11/14/2017,3.8675,109.274,17.5,11.2155,40.9377,1041.64,44.9838,31.5204,7.75,0,213.4357,14.5665,31.62,308.7,121.0107,3
11/15/2017,3.87,107.8821,17.26,11.1969,40.8044,1036.41,45.5014,31.2002,7.9,0,209.2503,14.2693,25.02,311.3,126.9609,3.01
11/16/2017,3.77,109.3833,17.56,11.2342,41.5089,1048.47,46.1053,31.6271,8.1,0,210.8746,15.0124,31.81,312.5,120.5261,2.85
11/17/2017,3.73,108.5382,17.36,11.2062,41.7755,1035.89,45.2905,31.6465,7.75,0,210.6255,14.6656,32.48,315.05,119.4795,2.94
11/20/2017,3.73,109.5424,17.53,11.3182,42.7275,1034.66,44.8208,31.9375,7.95,0,213.336,15.4584,32.36,308.74,120.4486,2.88
11/21/2017,3.75,110.8448,17.91,11.3088,42.8132,1050.3,44.7442,32.1316,7.6,0,215.2992,15.2602,32.72,317.81,121.8925,2.83
11/22/2017,3.7101,111.1729,17.6,11.2622,42.1658,1051.92,45.7027,32.1704,7.7,0,214.3318,14.9629,32.89,312.6,122.1833,2.81
11/24/2017,3.766,113.052,17.6,11.2902,42.3276,1056.52,45.4343,32.1413,7.5,0,216.3562,14.9134,32.74,315.55,122.1542,2.95
11/27/2017,3.83,111.153,17.38,11.2995,42.0516,1072.01,45.5493,31.9958,7.4,0,213.544,14.6656,32.19,316.81,122.0864,3.01
11/28/2017,3.75,111.0536,17.31,11.3928,42.7656,1063.29,47.2076,32.4032,7.35,0,210.1236,15.4584,32.19,317.55,123.0361,2.93
11/29/2017,3.62,107.7727,17.05,11.7194,41.7088,1037.38,46.9488,32.2092,7.05,0,195.8733,15.5575,31.56,307.54,122.6387,2.89
11/30/2017,3.2,107.9715,17.1,11.6821,41.0234,1036.17,48.1182,32.345,6.8,0,200.1514,15.8052,31.19,308.85,122.4352,2.83
12/1/2017,3.0591,106.8481,17.09,11.738,40.7377,1025.07,47.9552,32.3838,7.35,0,197.1298,16.0034,30.77,306.53,120.5164,2.83
12/4/2017,3.1501,103.7362,17.18,11.7847,40.9853,1011.87,49.6614,32.4032,7.25,0,186.1405,16.2511,31.13,305.2,120.09,2.7
12/5/2017,3.1,103.5672,17.19,11.5981,40.7473,1019.6,48.5399,32.2092,7.05,0,187.2175,16.0034,31.11,303.7,119.8574,2.62
12/6/2017,3.04,103.9649,16.95,11.5514,40.1284,1032.72,48.77,32.1413,6.95,0,188.7333,15.7061,30.6,313.26,119.1694,2.67
12/7/2017,2.95,104.0245,17.1,11.6914,40.3686,1044.57,49.0575,32.3547,7.25,0,191.4557,15.7061,31.09,311.24,119.5764,2.65
12/8/2017,2.69,105.2275,17.61,11.766,40.3686,1049.38,49.0671,32.2965,7.3,0,190.9571,15.5575,31.58,315.13,120.6037,2.71
12/11/2017,3.71,105.824,17.89,11.738,40.0324,1051.97,48.6837,32.3353,7.1,0,194.1182,15.2106,31.84,328.91,120.0997,2.84
12/12/2017,4.04,106.0328,17.78,11.7567,39.8979,1048.77,48.9042,32.5196,6.95,0,190.3089,15.1611,31.51,341.03,120.4098,2.77
12/13/2017,4.65,105.1877,17.75,11.7847,39.773,1051.39,48.8946,32.7234,7.2,0,185.6618,15.2602,31.24,339.03,121.0591,2.78
12/14/2017,4.99,104.4122,17.53,11.6261,39.2061,1057.47,48.2912,32.6555,6.95,0,185.951,15.4088,31.37,337.89,121.1367,2.7
12/15/2017,4.46,103.776,17.61,11.738,39.3406,1072,48.716,32.6749,6.95,0,191.0269,15.5575,31.36,343.45,120.4971,2.68
12/18/2017,3.78,106.0925,18.2,11.8127,40.4935,1085.09,49.8648,33.0144,6.85,0,197.3492,15.8547,31.64,338.87,123.3849,2.69
12/19/2017,4,104.8596,18.21,11.8407,40.8201,1079.78,49.4207,33.257,6.9,0,195.5642,15.6565,32.55,331.1,123.0845,2.57
12/20/2017,3.87,104.9491,18.35,11.8687,40.8489,1073.56,48.9573,33.1017,7.2,0,196.2523,16.9943,32.73,328.98,123.6854,2.51
12/21/2017,3.64,105.5954,18.4,11.7847,40.5031,1070.85,50.0193,33.1599,7.3,0,195.3448,17.4897,32.83,331.66,124.3153,2.65
12/22/2017,3.45,105.9235,18.44,11.738,40.3686,1068.86,50.0483,33.2764,7.2,0,194.7265,17.0438,32.83,325.2,124.354,2.66
12/26/2017,3.63,106.3609,18.5,11.7567,40.1572,1065.85,49.9807,33.3734,7,0,196.8905,16.5979,32.98,317.29,124.0246,2.65
12/27/2017,3.63,106.1819,18.37,11.6634,39.6865,1060.2,49.5076,33.5236,6.95,0,196.6212,16.152,32.63,311.64,124.2668,2.62
12/28/2017,3.65,106.1322,18.34,11.738,39.7537,1055.95,49.7876,33.4455,6.95,0,196.8506,16.2016,32.32,315.36,124.3056,2.68
12/29/2017,4.01,104.2333,17.84,11.6541,39.3791,1053.4,49.1215,33.2892,6.8,0,192.9615,15.607,33.07,311.35,123.2396,2.56
1/2/2018,3.86,104.5415,18.43,11.8127,40.1572,1073.21,50.2607,33.6799,7.2,0,198.7952,15.1611,34.32,320.53,124.4025,2.76
1/3/2018,3.83,106.5498,19.19,11.906,41.1372,1091.52,48.3684,33.9827,7,0,211.8787,15.062,33.93,317.25,126.1081,2.84
1/4/2018,3.89,110.6658,20.65,12.1113,42.4053,1095.76,49.2083,34.6371,7.2,0,212.9955,15.1115,33.69,314.62,128.0754,2.87
1/5/2018,3.74,111.4811,21.77,12.3165,42.2804,1110.29,49.2083,34.7934,7.85,0,214.8005,15.4088,33.87,316.58,129.7228,2.76
1/8/2018,3.88,112.8631,21.58,12.2699,42.4821,1114.21,49.7586,34.9693,7.875,0,221.3821,14.9629,34.05,336.41,130.6047,2.93
1/9/2018,3.89,113.6584,21.97,12.2046,42.3188,1112.79,50.4634,34.6957,7.25,0,221.3223,14.7152,34.24,333.69,129.5871,2.84
1/10/2018,3.9,113.6087,21.85,12.1579,41.3101,1110.14,50.3476,35.4381,7.175,0,223.0575,14.4179,33.75,334.8,132.1843,2.89
1/11/2018,4.13,116.482,23.42,12.2792,42.4533,1112.05,51.7764,35.2525,7.3,0,223.4564,14.7152,34.29,337.95,132.6786,2.97
1/12/2018,3.91,117.1581,23.39,12.3445,42.338,1130.65,52.5294,35.0962,7.2,0,222.3594,14.8143,34.32,336.22,132.9596,2.7517
1/16/2018,3.91,116.8797,22.71,12.2232,42.4533,1130.7,50.1834,34.9009,6.85,0,219.4974,14.517,33.11,340.06,133.7058,2.78
1/17/2018,3.8,118.7587,23.12,11.3648,42.2996,1139.1,50.6951,35.487,6.85,0,224.0946,14.9629,33.06,347.16,136.3708,2.75
1/18/2018,3.66,118.6891,23.4,11.2622,42.1363,1135.97,50.531,35.0279,6.8,0,223.8153,14.7152,32.61,344.57,134.3454,2.68
1/19/2018,3.9778,120.26,23.93,11.1969,41.4542,1143.5,51.1682,35.399,6.75,0,229.4696,14.8143,33.1,350.02,135.5277,2.85
1/22/2018,3.77,120.6676,24.19,11.2155,41.5887,1164.16,51.9502,35.3404,6.45,0,233.0396,14.5665,32.88,351.56,135.0916,2.82
1/23/2018,3.67,118.2418,24.09,11.1595,41.6751,1176.17,52.2012,35.6237,6.35,0,238.2451,14.3188,32.34,352.79,134.9753,2.81
1/24/2018,3.71,118.2119,24.15,11.2435,42.4245,1171.29,54.0162,35.487,6.05,0,235.1437,14.1702,31.56,345.89,134.733,3.18
1/25/2018,3.76,117.5259,24.33,10.7956,41.4638,1182.14,52.8094,35.0669,6.1,0,235.6922,14.1206,31.04,337.64,133.9093,3.22
1/26/2018,3.66,119.2658,24.81,10.8703,41.7808,1187.56,53.2439,35.3697,6.4,0,242.6528,14.3683,31.37,342.85,135.2466,3.35
1/29/2018,3.36,118.033,24.46,10.6297,41.3293,1186.48,53.379,35.1841,6.225,0,246.163,13.972,31.21,349.53,135.2176,3.23
1/30/2018,3.25,117.4066,24.23,10.5724,41.0219,1177.37,49.0828,34.9986,6.15,0,242.0445,13.8233,31.06,345.82,135.3048,3.09
1/31/2018,3.35,118.8085,24.17,10.4863,40.7433,1182.22,46.7851,34.4711,6,0,245.1159,13.2783,30.96,354.31,133.6573,3.04
2/1/2018,3.21,127.4482,24.02,10.4385,40.7625,1181.59,46.9975,34.3539,5.8,0,239.8307,13.972,30.87,349.25,134.5101,3.05
2/2/2018,3.16,126.4042,22.3,10.2378,39.3887,1119.2,45.8583,35.3209,5.75,0,232.8701,13.9224,29.75,343.75,132.3975,2.98
2/5/2018,3.239,120.7472,21.29,9.7885,37.9861,1062.39,44.7963,34.0413,5.6,0,213.1052,13.5756,28.16,333.13,127.8525,2.91
2/6/2018,3.41,126.1656,22.81,10.2856,40.2149,1084.43,46.9396,35.3209,5.35,0,224.9522,13.972,29.26,333.97,134.4714,2.86
2/7/2018,3.21,123.3619,22.8,10.2856,40.7241,1055.41,46.8044,34.8423,5.55,0,228.1632,14.1206,29.11,345,132.6495,2.84
2/8/2018,3.03,118.9278,21.48,9.9701,39.1485,1007.71,45.8969,33.6017,5.1,0,216.9146,13.972,28.3,315.23,130.2752,2.84
2/9/2018,3.15,119.5442,21.52,10.0657,39.8306,1046.27,46.1769,33.8069,4.95,0,231.4341,15.4088,28.42,310.42,132.3491,2.82
2/12/2018,3.01,121.8408,21.8,10.2282,40.3494,1054.56,46.6789,34.4515,5.15,0,227.3954,15.1115,28.67,315.73,134.4714,2.81
2/13/2018,3.04,123.0537,21.54,10.1231,39.773,1054.14,45.9687,33.7971,5.15,0,231.9826,15.2602,28.63,323.66,130.8663,2.89
2/14/2018,3.04,125.1515,22.34,10.2665,40.1668,1072.7,46.64,34.2562,5.6,0,240.7481,15.607,29.28,322.31,131.2831,2.95
2/15/2018,2.87,128.3529,22.39,10.2856,40.2053,1091.36,46.3579,34.7055,5.45,0,245.814,15.1115,29.24,334.065,131.0989,2.93
2/16/2018,2.89,128.9594,22.39,10.1422,39.4751,1095.5,45.8812,34.813,5.75,0,243.1614,15.3097,28.81,335.49,131.9905,2.91
2/20/2018,2.86,127.6569,22.1,10.1613,39.1677,1103.59,45.3753,34.7641,5.4,0,248.3868,14.8638,28.62,334.77,131.6513,2.79
2/21/2018,2.86,127.2692,22,10.1326,38.966,1113.75,45.0445,34.6078,5.85,0,240.8378,15.062,27.97,333.3,130.6338,2.87
2/22/2018,2.86,125.9767,21.77,10.1613,39.3022,1109.9,45.4044,34.7446,5.5,0,241.6261,14.9134,27.7,346.17,131.0505,3.16
2/23/2018,2.88,128.8102,21.83,10.2282,39.3022,1128.09,45.3461,35.3404,5.7,0,245.3979,15.0124,28.03,352.05,132.7948,3.19
2/26/2018,2.88,128.5517,21.76,10.4099,39.9075,1143.7,45.3655,35.8777,5.65,0,246.0465,15.0124,28.98,357.42,134.1516,3.21
2/27/2018,2.8501,125.2808,21.44,10.1422,38.5913,1117.51,44.3051,35.7311,5.55,0,245.5276,14.8638,28.38,350.99,131.8257,3.2
2/28/2018,2.8,123.4912,21.19,10.1422,37.8035,1103.92,44.1494,35.2525,5.4,0,241.4764,14.6161,28.02,343.06,130.4399,3.21
3/1/2018,2.96,120.8267,20.59,9.8363,36.3048,1071.41,43.8867,34.305,5.1,0,231.7076,15.3593,27.98,330.93,126.3601,3.19
3/2/2018,2.96,120.4091,20.05,9.9415,35.959,1084.14,43.0014,34.0218,5.15,0,236.0282,16.5484,27.97,335.12,126.5539,3.15
3/5/2018,3,120.7969,20.23,10.1135,36.2568,1094.76,44.0035,33.9729,5.1,0,235.1402,16.2016,27.28,333.35,126.9318,3
3/6/2018,2.9,122.0396,21.27,10.1613,36.4393,1100.9,43.1279,34.1292,5.2,0,241.6361,16.3006,27.1,328.2,127.2807,3.14
3/7/2018,3,123.9982,21.5,10.1613,36.2568,1115.04,42.7096,33.9534,5.2,0,241.3168,17.5888,26.89,332.3,125.8077,2.98
3/8/2018,3.04,123.1035,21.3,10.1422,36.7226,1129.38,43.1376,34.1194,5.2,0,240.6582,17.1925,26.8,329.1,125.5557,2.89
3/9/2018,3.09,123.9883,21.15,10.2569,36.7226,1160.84,43.1474,33.8459,5.275,0,244.7992,17.2916,26.78,327.17,125.6914,2.89
3/12/2018,3.09,123.6006,21.19,10.3334,36.7129,1165.93,43.6046,34.2367,5.25,0,249.2196,16.8952,27.18,345.51,126.3116,2.84
3/13/2018,3.23,122.3876,21.13,10.3047,36.8876,1139.91,43.6338,33.8069,5.1,0,247.1741,16.697,27.35,341.84,125.9821,2.87
3/14/2018,3.01,121.5425,20.98,10.5341,36.5771,1148.89,42.2815,33.7971,5.15,0,248.2019,16.697,27.24,326.63,125.9821,2.89
3/15/2018,3.09,122.0794,21.14,10.5819,36.7323,1150.61,42.2426,33.9241,5.15,0,248.8006,16.5979,27.03,325.6,126.3601,2.82
3/16/2018,3.38,121.2343,21.08,10.6584,36.8197,1134.42,42.943,33.9534,4.95,0,249.9381,16.5979,26.44,321.35,125.8949,2.85
3/19/2018,3.11,120.5583,20.76,10.5246,35.9171,1100.07,42.3593,33.3282,4.85,0,240.4786,17.3411,25.77,313.56,123.8889,2.77
3/20/2018,3.0939,120.9758,21.1,10.5054,35.8007,1095.8,41.834,33.6213,4.75,0,249.04,17.4897,25.72,310.55,125.2553,2.76
3/21/2018,3.1542,122.8151,21.53,10.6106,36.4703,1094,42.1064,33.6896,5.2,0,248.0222,17.6384,25.8,316.53,125.2844,2.7
3/22/2018,3.12,119.7231,20.55,10.276,35.2766,1053.15,40.9876,33.1524,4.95,0,241.3268,17.3411,25.5,309.1,123.0942,2.74
3/23/2018,3.2,117.7049,20.26,10.0944,34.1315,1026.55,40.3163,32.1463,5.05,0,232.466,17.1429,24.9,301.54,120.6521,2.83
3/26/2018,3.4,120.608,20.88,10.3525,34.9273,1054.09,41.2502,32.8594,4.95,0,243.9511,17.0934,25.4,304.18,123.3753,2.71
3/27/2018,3.08,119.0073,20.36,10.3525,33.8403,1006.94,40.8805,32.9473,4.95,0,225.0321,16.8952,25.63,279.18,124.0827,2.62
3/28/2018,3.16,118.9278,19.94,10.3812,34.4226,1005.18,41.5226,33.8698,4.9,0,220.8711,16.9943,25.42,257.78,127.5521,2.56
3/29/2018,3.25,119.8226,20.52,10.5915,35.2669,1037.14,41.7172,34.1749,4.85,0,231.089,17.0438,25.7,266.13,128.538,2.64
4/2/2018,3.3031,116.8399,19.95,10.3812,34.7041,1012.63,40.9097,33.4566,4.5,0,220.5718,16.3502,25.67,252.48,124.8112,2.61
4/3/2018,3.33,119.912,21.79,10.6584,35.8492,1018.68,41.4643,33.9289,4.8,0,224.8625,16.2511,26.25,267.53,126.5464,2.58
4/4/2018,3.43,119.743,22.22,10.8305,36.907,1029.71,41.5324,34.106,4.8,0,225.7505,16.2016,27.4,286.94,125.9647,2.59
4/5/2018,3.3888,120.6378,22.58,10.8496,36.8779,1032.64,41.4545,34.3225,4.8,0,220.901,16.3997,27.62,305.72,125.6098,2.66
4/6/2018,3.14,120.0512,22.31,10.6871,36.5674,1009.95,41.0459,33.6829,4.7,0,213.7865,16.0529,27.34,299.3,123.6083,2.61
4/9/2018,3.19,119.4945,22.61,10.754,36.7129,1020.09,40.8124,33.7518,4.9,0,214.944,16.4493,27.24,289.66,124.3971,2.6
4/10/2018,3.16,121.4033,23.07,10.9452,37.9163,1036.5,41.2308,34.8047,5.15,0,227.4169,16.5484,27.2,304.7,126.4577,2.6
4/11/2018,3,119.7331,22.86,10.926,37.8484,1025.06,40.9097,34.6374,5.1,0,225.7505,16.6475,27.19,300.93,126.014,2.58
4/12/2018,3,121.3139,23.35,10.8113,37.6834,1037.29,40.9973,34.3815,4.95,0,234.0924,16.9943,27.17,294.08,126.8225,2.61
4/13/2018,2.97,121.7215,23.41,10.7827,37.5864,1036.04,41.0557,34.4209,4.85,0,230.9992,16.8952,26.72,300.34,126.7239,2.7
4/16/2018,2.901,122.2981,23.5,10.8783,38.0134,1046.1,40.9,34.5193,5.05,0,230.9892,17.3411,26.15,291.21,127.0098,2.74
4/17/2018,2.9,124.5053,24.18,10.8783,38.0619,1079.36,40.8513,34.4209,5.1,0,237.0261,17.4897,25.69,287.69,127.5225,2.8
4/18/2018,2.8,124.0778,24.29,10.8305,37.7804,1075.39,40.7638,34.0863,5.1,0,235.8586,16.9447,25.57,293.35,127.2563,2.87
4/19/2018,2.8,122.4771,23.83,10.6173,36.6547,1089.45,39.8493,33.673,4.95,0,228.5445,16.697,25.13,300.08,126.6845,2.89
4/20/2018,2.81,121.9701,23.61,10.4817,36.4994,1077.32,39.9271,33.6337,5,0,228.2152,16.7466,24.85,290.24,127.4141,2.92
4/23/2018,2.86,121.88,23.95,10.6948,36.5771,1073.81,39.8979,33.614,4.95,0,223.3956,16.6475,24.85,283.37,127.2563,2.83
4/24/2018,2.9004,122.75,23.73,10.6173,36.81,1022.64,40.8708,33.614,4.85,0,220.7214,15.9538,24.64,283.46,127.6507,2.69
4/25/2018,3.0096,122.82,23.48,10.7626,36.9847,1022.99,41.1821,34.047,4.85,0,216.1913,16.3502,24.36,280.69,129.2578,2.7
4/26/2018,2.83,122.98,23.5,11.0726,37.1205,1043.31,40.686,34.2044,4.9,0,224.7327,17.0934,24.67,285.48,129.7606,2.73
4/27/2018,2.85,121.99,22.51,11.1308,36.5382,1031.45,40.686,33.6632,4.95,0,225.8403,17.0438,25.02,294.075,129.169,2.8
4/30/2018,2.81,122.68,21.83,10.8886,35.6551,1018.58,40.0147,33.8108,4.9,0,224.4134,17.6879,25.12,293.9,129.1395,2.84
5/1/2018,2.98,122.48,21.91,10.908,35.3446,1040.75,39.6255,33.368,4.9,0,226.6486,17.8366,25.4,299.92,129.1296,2.85
5/2/2018,2.875,125.81,22.63,10.8595,35.1311,1026.05,39.1293,32.6497,5,0,225.8204,18.2329,25.07,301.15,128.3507,2.94
5/3/2018,2.82,130.99,22.49,10.8498,35.0825,1026.3,38.9348,32.7284,5.05,0,232.4859,17.242,24.73,284.45,128.2817,2.905
5/4/2018,2.71,137.33,22.92,11.0048,35.626,1051,39.8882,32.935,5.1,0,238.5428,16.9943,25.06,294.09,129.4747,3.01
5/7/2018,2.71,140.39,22.84,10.9855,35.2669,1059.46,39.645,32.689,5.3,0,248.142,16.4493,24.99,302.77,129.662,3.04
5/8/2018,2.69,136.77,22.69,10.9176,35.2572,1058.59,39.2169,32.6103,5.2,0,249.8583,16.3502,24.71,301.97,129.0606,2.99
5/9/2018,2.85,135.64,22.33,10.7142,35.199,1088.95,39.0126,32.0888,5.35,0,255.2266,15.9538,25.1,306.85,134.3749,3.03
5/10/2018,2.72,135.57,22.51,10.8595,36.0627,1105.47,39.5282,32.2954,6.2,0,259.5672,15.9538,24.62,305.02,136.4453,2.75
5/11/2018,2.96,136.05,22.7,10.8401,35.8007,1103.38,39.6644,32.5513,6.15,0,253.9793,16.0034,24.3,301.06,136.1298,2.75
5/14/2018,2.8,135.2,22.55,10.8305,35.5484,1106.6,39.7715,32.7776,5.95,0,254.8075,15.5064,23.76,291.97,136.1989,2.75
5/15/2018,2.8385,133.89,22.38,10.8692,35.8492,1084.87,40.0147,32.3249,5.9,0,245.0287,15.7549,22.69,284.18,134.3058,2.72
5/16/2018,2.74,133.84,22.28,11.0436,36.907,1084.09,41.1724,32.6201,5.95,0,245.4778,15.8046,22.91,286.48,135.42,2.71
5/17/2018,2.85,133.73,22.18,11.1017,37.169,1081.26,41.4156,32.5709,6.1,0,247.1741,15.904,23.02,284.54,134.7495,2.75
5/18/2018,2.95,132.53,21.86,10.9758,36.6741,1069.64,41.3475,32.4529,6.05,0,245.4079,16.0034,22.32,276.82,134.1284,2.74
5/21/2018,3.15,134.07,22.34,11.1501,36.9652,1084.01,41.5226,32.7087,6.05,0,243.7116,16.5998,22.03,284.49,134.5326,2.62
5/22/2018,3.27,132.46,22.62,11.1598,37.1496,1075.31,41.474,32.5217,6.05,0,242.1749,16.0531,22.91,275.01,133.8326,2.65
5/23/2018,3.24,131.31,22.47,11.0823,36.7323,1085.96,40.9195,32.4922,6,0,247.1572,15.9537,22.39,279.07,132.9354,2.61
5/24/2018,3.06,131.44,22.26,11.2567,37.2564,1085.45,40.7054,31.8625,5.85,0,247.307,16.0531,21.09,277.85,130.579,2.595
5/25/2018,3.13,131.19,21.82,11.1501,37.169,1084.08,41.1627,31.5279,5.7,0,248.8945,16.0034,21.31,278.85,128.1338,2.57
5/29/2018,2.92,127.02,20.92,11.0823,36.2762,1068.07,41.2113,31.2228,5.5,0,248.2056,16.1028,21.18,283.76,124.9196,2.65
5/30/2018,3.01,130.25,22.21,11.1889,36.7129,1077.47,41.2113,31.026,5.5,0,252.5988,16.4507,21.09,291.72,125.4422,2.68
5/31/2018,3.07,131.35,23.23,11.1889,41.4391,1100,40.3182,31.2524,5.5,0,251.8,15.407,20.88,284.73,126.1718,2.61
6/1/2018,3.14,132.9,21.55,11.3439,41.9244,1135,39.9256,31.4984,5.4,0,257.2216,16.0034,21.42,291.82,129.4648,2.62
6/4/2018,3.1,132.25,20.82,11.3729,42.4872,1153.04,40.4164,31.6558,3.85,0,264.4404,16.0034,21.26,296.74,132.3931,2.57
6/5/2018,3.06,136.49,20.98,11.4601,42.1282,1151.02,40.701,31.4393,4.375,0,264.6601,16.5004,21.35,291.13,131.5846,2.5
6/6/2018,3.02,139.46,21.17,11.5958,42.6328,1146.95,42.1437,31.6952,4.3,0,264.74,16.7489,22.16,319.5,134.2565,2.47
6/7/2018,3,136.45,21.39,11.6539,43.0831,1134.42,41.7609,31.6164,4.2,0,262.4934,16.1525,22.33,316.09,134.5326,2.53
6/8/2018,3.01,136.37,21.15,11.7217,43.3181,1132.71,41.8591,31.646,4.25,0,261.8744,16.1028,22.66,317.66,134.296,2.41
6/11/2018,2.67,139.08,21.29,11.6539,43.9054,1140.9,41.9769,32.1478,4.1,0,260.217,16.0531,22.77,332.1,135.2228,2.38
